20973401,11795
12480001,11792
15838001,11792
15494801,11780
12914001,11739
13322201,11709
861801,11703
6421201,11682
9269601,11634
3054401,11617
3858201,11616
26563801,11616
13907201,11601
8236601,11565
28429401,11551
201109601,11529
16199801,11487
26529201,11481
17391201,11470
28498201,11426
27262601,11422
16834401,11419
26269201,11417
4293801,11415
14944001,11399
28078801,11399
23756801,11395
23831401,11393
19008601,11391
10166001,11371
25561601,11357
26975601,11338
28449001,11327
26059601,11307
5117601,11301
27719401,11258
13097001,11245
25412401,11227
12999601,11216
28189201,11206
26656201,11146
11303801,11130
18804001,11115
19414201,11114
24842601,11063
2784401,11042
17870601,11016
9433801,11013
26611401,11010
9286401,10990
13425401,10979
5482801,10976
23782801,10952
16686601,10934
24175601,10917
9970601,10896
9767201,10882
11652801,10822
3732201,10816
19836401,10800
28140001,10798
12858001,10797
27525001,10748
22088801,10740
27382201,10701
200923201,10694
1289201,10690
24834201,10675
14016401,10669
28117001,10661
3947001,10649
25599801,10627
9922401,10621
21766001,10608
27079201,10583
8030801,10540
12551201,10530
4605201,10511
22388201,10495
28811401,10481
2015401,10469
18695201,10467
29544201,10459
16800001,10452
10349001,10442
11531201,10339
23852601,10322
26344601,10321
25483401,10311
12317401,10306
13526401,10280
23526001,10277
21941201,10274
26555601,10259
13142001,10259
23193801,10202
9458401,10186
12884001,10175
21719601,10111
27644401,10055
25935001,10052
26042401,10045
200323201,10013
6658201,9969
26674601,9944
24909601,9935
26247801,9927
3311401,9889
5195001,9880
27094401,9878
18578001,9873
27763201,9850
27420401,9846
9356001,9845
10732401,9827
24876801,9818
25573601,9815
7046601,9804
6557201,9801
2367801,9787
27563001,9757
21885001,9726
4608401,9721
25244401,9705
3115001,9687
18894601,9686
26311201,9681
2381601,9664
15942801,9659
26780201,9647
3346401,9643
11167201,9629
29107201,9622
28585201,9619
9708801,9605
9351201,9586
13460801,9585
25432801,9574
8558001,9565
24820401,9559
8535801,9553
2423601,9541
7206801,9490
26068401,9488
2300801,9479
18104201,9469
19774201,9462
10915801,9461
18152401,9427
8985801,9421
10519401,9418
26388001,9404
27051201,9398
23752201,9394
12915601,9357
10877801,9353
9196201,9353
27049001,9342
200290001,9339
27160201,9333
26184401,9315
18447201,9312
15578801,9312
25608001,9278
24905001,9255
3477201,9245
26845201,9244
16710401,9241
5189801,9241
15213801,9239
23351401,9232
19251601,9232
14885601,9223
26472801,9223
27242801,9222
7182801,9211
8786401,9209
6954201,9198
26659201,9195
9566001,9191
18430001,9184
19378601,9182
10039201,9180
12597001,9171
25005801,9169
4642801,9166
879201,9156
25390801,9149
10281001,9116
7000601,9091
10226801,9091
12601801,9062
26097001,9044
25653601,9036
27524601,9032
11316801,9031
19962401,9027
21826001,9024
25718201,9018
11130001,9004
11345201,8998
20216401,8972
27947001,8957
29340401,8954
20920401,8948
24165601,8943
201121001,8938
9602001,8936
23278401,8933
200095801,8931
26390201,8919
3600601,8896
27068401,8881
10883801,8880
200298201,8878
4610001,8863
10745001,8859
27899201,8849
200960001,8833
19127801,8826
26057601,8818
15913401,8818
10403601,8817
22084201,8813
23915801,8788
12988401,8779
26251401,8768
8541801,8766
15546001,8764
23797601,8754
28046401,8751
14890801,8727
27729201,8671
12835801,8663
10231601,8652
7477001,8649
10036601,8643
28030201,8643
23838001,8632
5115201,8629
12803401,8625
21464401,8615
11869001,8586
8785201,8577
6258801,8560
14430401,8556
5405001,8555
16727801,8546
25258201,8540
200007401,8534
7806201,8503
12595601,8498
24625001,8494
26162801,8493
200159601,8491
11007201,8491
25740401,8489
27506601,8484
23781401,8483
4453401,8468
201084401,8467
11208001,8465
28517201,8462
19694801,8434
27170601,8424
29326401,8418
27683601,8416
26864801,8412
25333201,8411
16445201,8406
27822601,8404
24190801,8403
5585601,8401
19398001,8397
15585201,8393
28448001,8393
24817201,8362
7812601,8356
12215601,8337
25568801,8326
28810401,8321
7981201,8309
16135801,8303
201032601,8300
27057001,8266
10459001,8263
5144001,8260
12625801,8259
10449001,8256
10558601,8255
26713201,8238
25726601,8230
25878001,8225
10911601,8222
4602201,8221
24834801,8211
19622601,8187
27675201,8183
10800401,8181
3776001,8172
28396401,8167
7773201,8164
20119801,8137
2243001,8130
3753401,8080
26397401,8061
17320601,8054
26201001,8047
3167601,8027
26534401,8025
200333601,8023
10041401,8018
27842401,8018
28147801,8009
11591801,7996
21913601,7996
201124001,7979
19493001,7977
7964401,7974
9568401,7970
21878601,7963
6043601,7962
21941801,7958
8190401,7940
27234801,7927
25613401,7914
25291001,7913
12849001,7909
26359801,7891
27177601,7888
14726801,7884
22154401,7880
28644401,7871
11071601,7865
23763201,7860
15619601,7859
22558201,7857
19961801,7856
19001201,7838
12937001,7831
16321601,7817
2805801,7810
28642001,7808
25317001,7804
25910001,7795
21744401,7794
4827601,7787
24877401,7782
4650001,7773
7138801,7766
27189601,7758
10884801,7758
15896401,7752
5893401,7749
2876801,7748
14159001,7745
14662201,7737
24873401,7734
27582001,7729
14943001,7728
9731801,7718
14222401,7714
28246601,7708
2355001,7703
27803801,7687
201099001,7685
3368201,7646
10805401,7619
24152401,7619
28337001,7614
23160001,7600
14522801,7594
7175401,7588
26528201,7558
13089401,7555
12752801,7552
7168401,7547
6863001,7546
16721601,7537
15163601,7527
28342801,7526
29371401,7505
200184401,7492
4044601,7488
9603401,7483
12988801,7464
14012001,7452
14782601,7442
25303801,7439
4336201,7432
27048601,7432
23161201,7422
12072801,7418
27831601,7402
25668201,7391
5593601,7383
16445801,7381
8047601,7379
12887601,7377
28189001,7366
10566601,7365
2062601,7361
26322001,7354
14244201,7343
21746801,7337
26107801,7337
22033201,7322
13959401,7302
24917601,7299
11452001,7299
28063201,7298
24984801,7289
19965801,7263
14193601,7256
13873401,7247
27074001,7243
25940801,7237
20616001,7221
27067001,7213
26592001,7212
25509601,7209
24143401,7208
3030001,7200
16801601,7195
28057401,7183
10644201,7182
201149601,7181
11544801,7172
201089601,7166
24389601,7150
27935001,7142
200183601,7131
12394601,7128
26216201,7127
25382401,7120
26641401,7105
12599401,7080
25486201,7062
9289401,7052
23855001,7041
25555401,7039
4909201,7025
26568601,7014
14276401,7004
27152601,6987
5717001,6982
4983401,6979
8551801,6972
11032001,6971
27460201,6966
18908401,6965
12988201,6961
23161601,6957
19829401,6956
14644401,6953
21771601,6952
7199201,6948
27394601,6942
6754201,6934
15274401,6931
4543601,6929
9619801,6927
13129801,6923
201207401,6888
25828601,6888
3809801,6876
1897001,6873
3944401,6871
15334601,6869
9377001,6863
25481001,6856
27736601,6854
26421801,6848
201061001,6846
15891601,6845
25505201,6829
11047401,6828
6784401,6825
28021801,6825
25623401,6820
10337801,6815
26945401,6814
20418801,6804
25864201,6798
24188801,6796
25795401,6790
25307601,6789
27822001,6789
3759001,6780
28299801,6779
9387601,6776
6227001,6764
7327001,6761
17682401,6759
10089001,6751
11060001,6748
201064601,6746
17405401,6745
24738801,6744
26598401,6742
7095801,6739
13340001,6727
14791601,6719
6533601,6715
27769201,6713
1220001,6712
7611801,6706
2927201,6705
1168201,6701
200226401,6692
26628801,6689
14016801,6685
11841601,6676
24839001,6670
18887401,6669
8178401,6664
18910601,6649
25838601,6638
11081401,6632
24980001,6626
18694201,6623
27440601,6618
20550801,6616
26035201,6612
10944001,6612
26302401,6611
10916201,6604
25947801,6598
11776601,6596
11363401,6595
14834801,6582
23359801,6579
22650201,6564
12551001,6562
6571601,6561
25607001,6558
7693801,6553
26826601,6547
2344401,6534
26537201,6527
14007801,6527
11148201,6518
10362801,6518
9582601,6515
27077201,6510
5177201,6506
8680201,6503
25427201,6481
27882201,6476
13131601,6473
20540401,6470
17581001,6459
11619601,6458
25514401,6457
9290601,6454
27913401,6443
11973201,6442
10949601,6427
6356601,6424
19157801,6412
201009001,6409
13217001,6409
23338801,6401
4934801,6399
26764401,6391
26581201,6381
9242801,6378
13228801,6377
22826001,6373
3352001,6372
23838801,6361
9554801,6361
25637001,6355
27719001,6351
27482001,6349
29507401,6343
23839801,6343
25804201,6340
4970001,6334
7030201,6329
3499801,6327
26347801,6323
29200801,6322
25247801,6322
19316601,6316
15573801,6310
10360801,6309
201033401,6307
26417401,6301
23130201,6293
25254801,6280
28822201,6279
26447001,6274
9209601,6270
17000201,6253
196201,6243
11269201,6243
25612001,6235
8978201,6228
25828801,6226
27603601,6220
14060401,6219
10426401,6218
26093601,6213
23209601,6212
26441401,6209
8573601,6208
14470601,6202
12505201,6202
9674601,6190
11268201,6175
27336401,6174
4889401,6173
25471801,6173
200969001,6169
24571201,6164
8482401,6154
9586801,6145
5485001,6132
27536401,6130
12472401,6122
8273401,6119
201083001,6119
8794401,6118
27113601,6108
7386801,6091
22789401,6090
27489601,6083
14009001,6083
27560801,6082
25316801,6078
4089801,6065
7497601,6065
27161201,6056
8162401,6054
26209801,6051
11528601,6045
12212201,6043
23848001,6036
2767201,6035
4988601,6034
9267001,6032
8967601,6029
26040401,6028
27484601,6028
11938401,6019
26151001,6016
4893001,6014
22464201,6012
12933001,6012
10218801,6012
7831201,6007
27805201,6006
23538001,6001
10439201,5999
10179801,5998
3327801,5992
12607801,5991
6794601,5989
21644201,5982
24244801,5977
26616601,5975
7005601,5969
13106801,5968
9263801,5968
10805601,5965
9282401,5955
14260201,5955
20123801,5943
26565801,5940
6818401,5921
27219401,5920
25414601,5919
27187401,5914
3129801,5913
12311401,5910
25503001,5909
2849001,5905
6626601,5897
15838401,5893
12890201,5893
22554001,5888
16050201,5885
7261801,5885
27070001,5876
26716201,5875
26435001,5870
26879801,5869
25525801,5867
16451001,5867
24984401,5867
9460801,5864
10886801,5854
11081601,5852
27369401,5840
12773001,5836
14000801,5835
9607201,5834
27591601,5831
22450001,5828
27363401,5827
15840201,5824
15670601,5817
25905401,5805
26938201,5803
19999601,5801
12763001,5796
1677201,5795
29389401,5794
200168401,5791
27638001,5790
4625401,5790
29165801,5787
27015801,5786
15808001,5778
200024401,5772
200022801,5766
15666201,5765
11851001,5755
22460001,5754
26690801,5754
25763801,5751
7628401,5750
15272201,5744
26737001,5742
3926401,5739
24729201,5736
5899001,5733
24392801,5732
25882601,5731
27488201,5721
7005401,5721
25270801,5718
28784801,5718
9448801,5717
18102201,5713
26477601,5710
25793601,5707
26220201,5707
17201601,5706
26304401,5688
27690001,5684
3920001,5684
23047601,5683
17133001,5683
23682001,5679
4521201,5677
2345001,5671
25451401,5669
23781801,5666
24883801,5657
26321201,5655
28328001,5649
200899801,5648
29008001,5642
12936001,5639
14853401,5638
10539401,5638
16882601,5629
24922401,5626
7761601,5624
6695401,5620
9388001,5615
12929001,5614
13212001,5614
23880001,5613
27423001,5610
28213401,5609
3809201,5604
8439001,5602
7080201,5601
18511401,5591
26859801,5583
10550201,5581
18156401,5579
11109001,5575
18103001,5565
20549801,5563
14310001,5558
6990401,5558
200226601,5553
14915001,5551
10841601,5541
25507201,5539
29083001,5538
12934201,5538
7208001,5537
200258201,5536
26033401,5535
27215401,5535
19492601,5533
25610401,5530
29369201,5529
10717201,5523
200098601,5522
28796401,5522
200167201,5518
28613801,5516
18436601,5500
14007201,5494
16040601,5489
26498801,5487
24995801,5483
24812401,5482
28074401,5480
28051801,5479
1304201,5477
12749601,5474
25887201,5470
27685401,5468
11310601,5464
3526401,5464
10191001,5463
10311801,5455
19851401,5451
24911401,5450
28742601,5448
3260401,5441
12227401,5431
18591401,5425
12775201,5422
9032401,5419
25287601,5419
28738001,5414
27249801,5412
11259801,5408
25496401,5406
27636001,5405
26384401,5397
26043401,5394
25662801,5393
27536801,5390
25742601,5388
25304601,5385
29400601,5384
26619201,5384
24992001,5381
26216801,5374
12425201,5374
16123401,5371
20245401,5371
10557001,5370
5590601,5365
28506601,5360
25315201,5358
24836201,5356
27289401,5352
26576801,5352
26367801,5348
14835401,5347
10780001,5343
18477401,5340
10362601,5336
27252601,5336
23796201,5331
201159801,5330
16655001,5329
19694401,5323
10957401,5320
25960401,5308
27660401,5304
27650401,5299
4664401,5298
16559601,5297
25293401,5295
25937601,5294
26136801,5292
6681601,5290
28141201,5289
13545401,5279
26888001,5277
10269201,5276
4974601,5271
12918201,5270
19966401,5263
3642401,5257
3361401,5255
12769601,5252
25458201,5245
8790601,5243
14002601,5239
1130801,5231
8548201,5227
27176001,5227
24907201,5225
7815601,5223
201187801,5219
26383401,5218
26862801,5216
9520401,5215
9639601,5214
11634401,5206
15453601,5201
25380201,5181
26222401,5179
12944001,5179
27620401,5178
28097401,5171
2414401,5168
12483401,5167
16661401,5166
11688801,5166
10269401,5159
27672001,5158
23690801,5157
25458401,5152
27400001,5150
11228801,5150
29305401,5147
26485001,5143
4645801,5141
28006801,5138
17880801,5137
27431801,5134
25935401,5133
4071201,5129
25268201,5127
22370201,5127
10326401,5124
817801,5124
23765401,5118
28056401,5114
200212801,5110
16545001,5109
29157801,5108
27921601,5104
11175601,5102
5714801,5097
27755201,5081
13771001,5080
23913401,5080
27531601,5077
23912001,5075
12213001,5068
4812201,5068
27724801,5062
2819201,5061
27338201,5054
21768801,5051
10357201,5050
25173401,5047
12240801,5046
24808601,5043
4660601,5042
11216001,5041
26765801,5040
4993401,5038
26893201,5037
200997601,5034
201024201,5034
25761401,5030
24873801,5029
27232201,5028
27011601,5026
28712801,5025
12801201,5018
25851001,5017
11225001,5011
26696001,5006
10677601,5002
200219401,5001
201165601,5000
22335401,4998
23869801,4997
19905201,4997
29053201,4991
27351801,4989
26956201,4977
27391601,4975
10916801,4974
28693201,4969
200368001,4969
5106401,4968
8973601,4968
8979201,4964
3716601,4962
26994601,4955
25664001,4953
28152601,4952
12508601,4947
9942001,4945
16509001,4943
25594401,4941
24902801,4937
7628801,4937
10714201,4934
5081001,4933
1010201,4930
29194601,4929
26036201,4923
3814001,4921
26862601,4918
8202001,4918
26032001,4915
26943001,4913
26798001,4911
18782801,4911
25381201,4907
26839401,4907
14842001,4897
28973801,4896
10165401,4893
12304601,4892
25498801,4886
15175201,4880
29123401,4877
28324801,4876
12465401,4872
27400601,4872
5265801,4870
5675801,4867
26540401,4862
13329401,4862
26360801,4860
14410001,4860
27324001,4859
8787801,4857
22565001,4856
6751601,4856
15145401,4854
3955201,4852
8898201,4850
25910601,4844
25352801,4842
24647601,4836
26489601,4834
13222601,4834
11321401,4829
22462201,4827
16999801,4826
201127601,4825
10622801,4818
27974801,4818
200984601,4814
5313401,4802
4308601,4801
23355201,4794
20416201,4792
20121201,4784
5892801,4784
20834201,4781
24815801,4779
24832401,4779
200978601,4777
26033201,4774
26060601,4769
10295001,4765
28878601,4764
4801801,4764
25647801,4763
20925401,4756
23760001,4753
12990401,4751
26096801,4740
4654201,4738
29113401,4736
28216601,4734
26464601,4734
27824801,4734
15952001,4733
7659201,4731
26045201,4730
3475201,4729
27788801,4729
28286801,4727
2343601,4725
10137201,4724
28976201,4724
9334001,4718
27087801,4715
1136601,4715
17725001,4714
25657801,4713
25959601,4712
3927601,4710
3186001,4701
25382001,4697
16198601,4695
27683801,4695
11207001,4694
10898001,4692
28956601,4688
15329401,4685
15010601,4682
28225401,4672
7640001,4667
12395001,4663
11859001,4663
200161601,4661
25593001,4660
26421601,4659
28960801,4656
29315401,4653
21589401,4647
12594801,4642
9477801,4641
22791001,4641
24943401,4633
25408801,4632
4448001,4624
15288201,4621
27401801,4621
27840001,4618
27337601,4614
8177401,4611
19961201,4608
29194801,4608
11151801,4606
14160001,4598
8314601,4594
11614201,4588
11032801,4587
9382201,4586
28582201,4585
9355201,4583
14660601,4579
27209801,4575
25948601,4574
26419601,4561
26409601,4558
18454601,4556
9463801,4554
19798001,4553
27088601,4549
19183801,4542
4617001,4540
1076401,4533
29061001,4530
26790201,4528
25441401,4526
17811201,4517
14489201,4515
26519201,4514
28707201,4507
28374601,4497
11215601,4495
15214801,4495
16409801,4488
5821201,4488
29307001,4488
14836601,4486
12240601,4481
11944201,4478
26404401,4478
17135601,4478
737601,4477
12608001,4474
25958001,4469
27704001,4468
28077601,4467
17814601,4465
11139001,4462
27967801,4462
11851801,4460
6446201,4460
13136001,4460
15886001,4453
25488401,4451
11001801,4450
17043601,4448
11864201,4446
29491401,4443
25045601,4440
29087601,4438
26312001,4437
16986401,4430
17857801,4427
12023401,4425
25803401,4422
24450601,4419
25002201,4416
7635001,4416
23865801,4414
13772201,4414
17443201,4413
14726201,4411
24905401,4410
15213201,4408
26755601,4404
19133401,4402
29038001,4401
27934601,4398
2461201,4395
25502401,4391
6169601,4388
1536601,4387
28048601,4381
25472401,4379
19688601,4377
5054001,4377
27143401,4373
12796801,4371
15398401,4366
14733601,4365
19419801,4364
12326001,4361
27207001,4359
27080401,4353
200948001,4352
9451801,4351
15404601,4346
28650401,4345
11287201,4344
25952801,4344
3348601,4343
10208201,4341
2545001,4341
1400201,4335
12383601,4335
23539401,4333
12292401,4330
22560401,4324
27816601,4323
18112201,4322
16342801,4319
26835201,4318
28398201,4316
28112001,4315
4272201,4314
28746601,4311
25371401,4307
23875401,4301
26220801,4299
28023401,4298
8177201,4297
7132601,4289
26109001,4286
4073401,4284
23531201,4282
29058601,4278
23848401,4277
25376801,4275
17873601,4272
29350601,4270
12987401,4265
26747801,4264
23767401,4261
24258001,4260
200206401,4256
10094801,4254
25495001,4252
201027001,4249
21931801,4246
18993601,4241
26409801,4235
25464201,4228
20909401,4221
14313801,4216
10966801,4216
19256401,4213
200334201,4213
6792801,4208
28242201,4207
12797601,4205
10953801,4204
5999001,4204
25403601,4201
200977201,4200
3326001,4199
14721201,4198
19689601,4197
25551601,4195
25969201,4193
11735601,4192
4105401,4187
201183001,4186
11784601,4185
11013401,4183
23777801,4182
19159001,4180
201022801,4177
26059801,4177
3983401,4174
22566801,4173
26701601,4171
13459401,4171
28981201,4170
8987001,4170
16586201,4162
7662201,4159
6221201,4157
28619201,4154
10589601,4152
20516201,4150
20418201,4150
26997201,4146
19749601,4146
17260801,4145
17503201,4144
17341601,4140
200137801,4138
16217401,4138
25521801,4135
4624401,4135
19021801,4131
1600201,4131
25540201,4131
23441001,4126
18909201,4126
25510401,4126
200137001,4124
6154801,4122
10163801,4117
4960801,4117
21867001,4116
6147601,4112
28636401,4111
8921601,4110
10343201,4109
18447801,4108
12596801,4104
200168201,4095
11089601,4092
200211401,4085
24176801,4083
28793601,4082
12393001,4074
9446401,4073
1917401,4072
28090801,4065
200302201,4064
3889601,4064
10520201,4064
25729001,4063
3604401,4060
200239001,4056
3626601,4049
200265001,4043
11055801,4039
8242801,4036
27476801,4031
12442001,4025
24174001,4025
2705601,4024
18958801,4019
23858601,4019
15399601,4019
24936201,4015
9775401,4013
23189601,4012
10866601,4007
7697801,4006
20617001,4003
4979601,4000
12530001,3999
13455401,3996
5820601,3994
25734801,3994
5192401,3992
7598601,3992
13404601,3990
25249801,3987
25851601,3985
8555201,3979
26020401,3977
13452601,3975
2496001,3972
3255001,3971
200265401,3971
23446001,3970
26849601,3969
6259801,3967
27736201,3964
27616801,3961
25802401,3959
15062001,3958
21771801,3958
28646201,3958
26365401,3956
14663801,3953
28597401,3951
27879001,3951
24327601,3949
25372601,3944
24999601,3943
11319201,3942
23752601,3933
24879601,3933
25260601,3931
22436801,3930
2508401,3927
25837001,3927
15948601,3925
28702801,3924
5148201,3923
27440801,3923
21650801,3919
27711401,3919
20054401,3913
25361401,3913
18678801,3913
7774001,3911
27794001,3908
25925201,3907
14513601,3897
26853601,3886
8981001,3886
8549401,3885
6065201,3884
8961401,3882
26366401,3882
27210201,3882
11133401,3879
19208401,3878
24821801,3874
201161801,3873
27834601,3871
9582801,3871
29273601,3870
25690001,3868
25844201,3868
13238201,3868
26433201,3867
11342801,3867
17513401,3866
16885601,3865
9201201,3865
26781801,3864
18809201,3863
28915801,3863
11861001,3861
23920201,3860
26211401,3858
5197001,3857
28831801,3856
25280601,3855
23918801,3854
2040201,3854
27335201,3853
23676001,3850
16142001,3849
18847401,3849
15899801,3848
6046801,3847
26332601,3844
15144001,3839
28350601,3838
13205401,3834
10100401,3830
20110401,3830
11737001,3829
26028201,3826
14405601,3825
27230201,3822
27688001,3819
27822201,3818
25384801,3816
28502801,3812
25993401,3812
1541401,3811
7759801,3809
2403601,3808
26995801,3805
28867001,3801
200074001,3799
28766801,3798
4670801,3794
27251001,3793
201163801,3793
27551801,3792
26064801,3791
7693001,3790
200978201,3781
12799801,3781
27393401,3778
9460401,3777
22883801,3775
25245801,3772
13736601,3771
23878801,3770
25633801,3770
27504801,3768
10946201,3766
26046401,3765
10397201,3765
201150201,3759
9270401,3758
19886801,3758
28496401,3757
200366001,3753
26914201,3752
1203401,3748
12455801,3748
10316801,3747
7972801,3747
28493401,3746
7763401,3745
26768601,3742
18151001,3741
5817001,3740
6661401,3740
27658801,3739
6025801,3738
27962001,3736
27783601,3734
25976801,3731
13466801,3729
5227801,3727
9108201,3727
10915601,3723
23441801,3722
12232201,3722
11769601,3722
25861201,3720
10644401,3719
20978201,3718
18570801,3717
20760001,3716
23925201,3715
200128601,3715
25971601,3709
11305601,3708
200912401,3706
3646001,3706
15074001,3705
11224001,3704
22691401,3701
27577801,3701
6729401,3699
2592801,3698
25984001,3693
13462201,3691
25949001,3690
27245401,3690
25857601,3689
16506601,3683
7782001,3683
16784401,3681
23365401,3678
18214601,3677
26802801,3676
12499401,3676
19842001,3670
12316001,3667
2546401,3666
3097401,3662
201146801,3662
11307601,3661
1195401,3659
10316601,3657
17610201,3656
27135801,3653
11755001,3653
17502201,3646
22491001,3646
15323601,3644
28100201,3644
10136001,3644
6358401,3644
26998201,3641
11047601,3641
12971201,3639
25642801,3638
8793001,3637
14754401,3634
17316801,3632
26074401,3631
21651201,3630
5178201,3628
24168401,3627
27364401,3625
26192401,3623
11177001,3621
4972601,3621
18680601,3620
201188201,3620
7126601,3618
12922201,3615
27865201,3614
7274001,3613
27271001,3611
26381801,3610
12599601,3609
11023401,3609
27673801,3601
23876201,3601
15350801,3597
9586601,3597
27516401,3595
3120401,3594
27935401,3594
11664601,3593
24839801,3591
27539001,3588
24181001,3587
200025401,3584
26538401,3583
19211801,3582
14010801,3580
28466201,3579
25382601,3579
1705801,3578
28055601,3575
9942201,3565
3817601,3563
201167401,3561
28181601,3561
23155601,3560
8018601,3554
200162401,3554
25928801,3551
3612401,3551
27442601,3550
3355001,3549
7644201,3546
5671201,3540
28422001,3540
3365201,3537
27160801,3534
24814401,3531
15520201,3530
1507201,3529
24909801,3529
11576401,3529
8313601,3528
8081201,3527
29214001,3527
18937201,3525
26419201,3524
25655401,3524
9037801,3520
15811601,3519
20914001,3517
24611401,3517
26443401,3517
5204401,3513
28861801,3511
15089401,3511
28730201,3508
15519001,3506
10924401,3501
27960001,3500
27807801,3500
7830001,3499
27430601,3497
27009001,3493
18214401,3492
24959801,3491
13544801,3489
27666401,3486
16121201,3485
27496001,3484
4940801,3480
26012401,3479
26252401,3478
15579801,3476
2491801,3474
9519001,3473
24619801,3470
29374601,3466
26690001,3466
27485801,3463
3677001,3463
27443801,3462
19695401,3460
29055601,3458
18083401,3458
12832401,3455
200039201,3455
9659201,3454
8885001,3453
8982201,3450
28446001,3449
11078601,3449
23860401,3449
27902001,3447
8252001,3446
9259801,3444
26677201,3444
23027201,3444
11131601,3442
27103601,3441
27945801,3440
25989001,3437
28777401,3433
19307401,3433
27805801,3432
